X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
212.0,212.0,train,1.0071199692547157E-4,54.001369480164115,0.7280122896588361
213.0,213.0,train,1.2697092764452585E-4,89.12099246591428,0.8063053269540932
214.0,214.0,train,1.144296481749932E-4,75.43517713164786,0.7722118693377391
215.0,215.0,train,1.925254432206812E-5,5.963236212180203,0.2203387033459524
216.0,216.0,train,1.2267191570321159E-4,85.38207517796778,0.7952355229049743
217.0,217.0,train,9.678532694847389E-5,48.57141035958499,0.7138487187081124
218.0,218.0,train,7.248000737509061E-5,25.099223493391136,0.6082051826693552
219.0,219.0,train,1.3760757956556493E-4,95.78909821114749,0.8311901221843317
220.0,220.0,train,1.1354037538777592E-4,74.13731164178837,0.7695780004511175
221.0,221.0,train,1.1720646743740434E-4,79.22198410886234,0.7802440967404702
222.0,222.0,train,8.04112721467022E-5,31.617357699619035,0.6463868981760139
223.0,223.0,train,1.551176413609557E-4,99.45005014688387,0.8653869838811836
224.0,224.0,train,7.665510008622649E-5,28.212780698838323,0.6287918560545771
225.0,225.0,train,1.0986162236395215E-4,67.91597571245201,0.7583546640186002
226.0,226.0,train,1.387364323633184E-4,96.23505319256135,0.8336358001745301
227.0,227.0,train,1.23907511215394E-4,86.48906490056373,0.7984803843179248
228.0,228.0,train,3.803982568326548E-5,10.394829792040913,0.388460962441154
229.0,229.0,train,1.2274617128384005E-4,85.45039558588338,0.7954319966477897
230.0,230.0,train,9.197829764251013E-5,42.93873644653639,0.6955016706179106
231.0,231.0,train,7.774397377867413E-5,29.167869077400344,0.633980705510103
232.0,232.0,train,1.0150889222891932E-4,55.12864601487248,0.7307999805363738
233.0,233.0,train,5.9176475444842923E-5,18.304856035926125,0.5346799231150461
234.0,234.0,train,1.0889092336647526E-4,66.35814779889112,0.755303116759356
235.0,235.0,train,2.8638411006670412E-5,8.106849746220867,0.3094283775590547
236.0,236.0,train,2.1681127672158024E-5,6.522270368115135,0.24443711336064233
237.0,237.0,train,1.389963088857962E-4,96.34050161411842,0.8341937907014139
238.0,238.0,train,4.0767851845079255E-5,11.313755741222222,0.40965268066496074
239.0,239.0,train,1.0686595241322253E-4,62.751511214559464,0.7488126861530335
240.0,240.0,train,1.3590749290939757E-4,94.93773168391334,0.8274388420879282
241.0,241.0,train,9.407994836468383E-5,45.27773355794698,0.7036635122436619
242.0,242.0,train,8.63162093818333E-5,36.54392118848874,0.6723766178387145
243.0,243.0,train,1.3311474034659595E-4,93.41075894957415,0.8210947667090854
244.0,244.0,train,1.4498063920949207E-4,98.19611690956962,0.8465377444734559
245.0,245.0,train,4.4302274049675365E-5,12.527581915904737,0.43602030370724043
246.0,246.0,train,9.449370439244667E-5,45.754742741324584,0.7052443878552777
247.0,247.0,train,6.020441270950824E-5,18.711166566382882,0.5408227057224242
248.0,248.0,train,1.148355421017676E-4,76.08010326834685,0.7734040276517408
249.0,249.0,train,9.99491902204809E-5,52.86237264446665,0.7253168092110391
250.0,250.0,train,1.5102007261355636E-4,98.9734377909283,0.8580638615523525
251.0,251.0,train,1.0757350816397675E-4,63.9273527228435,0.7510998792191024
252.0,252.0,train,1.1077594390137729E-4,69.61910446400027,0.7611941674233711
253.0,253.0,train,7.126299009905393E-5,24.204459286730614,0.601992121309372
254.0,254.0,train,5.3862977773109895E-5,16.087116776039128,0.5015924719982996
255.0,255.0,train,1.0686833166185447E-4,62.7550875345954,0.748820412248903
256.0,256.0,train,5.3665480471540885E-5,15.999711312108454,0.5003182956275639
257.0,257.0,train,1.1924763704095386E-4,81.61467698213477,0.7859671973302864
258.0,258.0,train,1.2379666109706402E-4,86.37285471862693,0.7981913869068467
259.0,259.0,train,1.358064531955109E-4,94.86548669256071,0.8272132893660842
260.0,260.0,train,1.1482457747654756E-4,76.06256716592442,0.7733719053985514
261.0,261.0,train,1.058652103090551E-4,61.19415312765854,0.7455418296309207
262.0,262.0,train,1.0097908958703065E-4,54.435231698497624,0.7289498320088998
263.0,263.0,train,1.0237623136778708E-4,56.30589802523602,0.7338016350007379
264.0,264.0,train,3.798688835245198E-5,10.378879697765159,0.388042299919659
265.0,265.0,train,1.1281334988452322E-4,72.93544902743278,0.767402068139887
266.0,266.0,train,1.1053876364421106E-4,69.25887302999296,0.7604608049119648
267.0,267.0,train,1.0009983774770562E-4,53.06401569719286,0.725851251104563
268.0,268.0,train,1.0366894038714753E-4,58.16813532387404,0.7382133909559649
269.0,269.0,train,1.1941228901073269E-4,81.79175903231199,0.7864223052270936
270.0,270.0,train,1.108408913611188E-4,69.75439402551477,0.7613945934095286
271.0,271.0,train,1.3083967732007863E-4,91.81447053996537,0.8157546828176021
